"Time";"Res_Aveleira";"Res_Espinheira";"Res_Albarqueira"
"2019-12-12 18:00:00";3.0362000981428565;2.4750000000000005;4.231057127857142
"2019-12-12 18:15:00";3.0324000979999997;2.4750000000000005;4.268699984999999
"2019-12-12 18:30:00";2.9944000965714284;2.420000000000001;4.268699984999999
"2019-12-12 18:45:00";2.979200096;2.420000000000001;4.227292842142856
"2019-12-12 19:00:00";2.9336000942857146;2.420000000000001;4.215999984999998
"2019-12-12 19:15:00";2.926000094;2.420000000000001;4.167064270714287
"2019-12-12 19:30:00";2.876600093071428;2.420000000000001;4.152007127857144
"2019-12-12 19:45:00";2.8538000922857134;2.420000000000001;4.095542842142857
"2019-12-12 20:00:00";2.819600090999999;2.420000000000001;4.0315499855
"2019-12-12 20:15:00";2.7968000901428574;2.420000000000001;3.978849986
"2019-12-12 20:30:00";2.7664000890000007;2.420000000000001;3.9223857002857137
"2019-12-12 20:45:00";2.717000088071429;2.412142857142858;3.873449986000001
"2019-12-12 21:00:00";2.686600087;2.365000000000001;3.8169857002857155
"2019-12-12 21:15:00";2.6600000859999997;2.365000000000001;3.7680499860000007
"2019-12-12 21:30:00";2.6334000850000003;2.365000000000001;3.715349986500001
"2019-12-12 21:45:00";2.606800084;2.365000000000001;3.6626499870000004
"2019-12-12 22:00:00";2.5764000828571425;2.365000000000001;3.6362999870000006
"2019-12-12 22:15:00";2.6030000838571428;2.349285714285714;3.6362999870000006
"2019-12-12 22:30:00";2.606800084;2.325714285714286;3.670178558428572
"2019-12-12 22:45:00";2.606800084;2.3453571428571434;3.6889999870000003
"2019-12-12 23:00:00";2.652400085714286;2.345357142857143;3.681471415571429
"2019-12-12 23:15:00";2.6600000859999997;2.3099999999999996;3.673942844142858
"2019-12-12 23:30:00";2.7018000875714288;2.3099999999999996;3.6852357012857153
"2019-12-12 23:45:00";2.7132000880000002;2.3099999999999996;3.6889999870000003
"2019-12-13 00:00:00";2.7588000888571433;2.3099999999999996;3.6889999870000003
"2019-12-13 00:15:00";2.7664000890000007;2.3099999999999996;3.6889999870000003
"2019-12-13 00:30:00";2.812000090714285;2.3099999999999996;3.6927642726428576
"2019-12-13 00:45:00";2.842400091857143;2.3099999999999996;3.734171414714286
"2019-12-13 01:00:00";2.8728000929999995;2.3099999999999996;3.7416999860000004
"2019-12-13 01:15:00";2.907000093642857;2.3099999999999996;3.7605214145714294
"2019-12-13 01:30:00";2.929800094142857;2.3099999999999996;3.7943999860000015
"2019-12-13 01:45:00";2.979200096;2.3099999999999996;3.8508642717142867
"2019-12-13 02:00:00";3.002000096857142;2.2746428571428567;3.899799985999999
"2019-12-13 02:15:00";3.0324000979999997;2.2549999999999994;3.948735700285714
"2019-12-13 02:30:00";3.0780000997142865;2.2549999999999994;3.978849986
"2019-12-13 02:45:00";3.1008001002857144;2.2549999999999994;4.016492842928572
"2019-12-13 03:00:00";3.1388001010000006;2.2549999999999994;4.057899985
"2019-12-13 03:15:00";3.1730001022857133;2.2549999999999994;4.057899985
"2019-12-13 03:30:00";3.1958001031428567;2.2549999999999994;4.057899985
"2019-12-13 03:45:00";3.245200105;2.2549999999999994;4.057899985
"2019-12-13 04:00:00";3.2756001055714288;2.2549999999999994;4.076721413571429
"2019-12-13 04:15:00";3.3060001062857145;2.2549999999999994;4.114364270714286
"2019-12-13 04:30:00";3.344000107714286;2.2549999999999994;4.163299985000001
"2019-12-13 04:45:00";3.378200108999999;2.2549999999999994;4.208471413571426
"2019-12-13 05:00:00";3.4048001099999996;2.2549999999999994;4.215999984999998
"2019-12-13 05:15:00";3.4504001117142864;2.2549999999999994;4.268699984999999
"2019-12-13 05:30:00";3.477000112357143;2.2549999999999994;4.268699984999999
"2019-12-13 05:45:00";3.5112001130000006;2.2549999999999994;4.268699984999999
"2019-12-13 06:00:00";3.5492001144285714;2.2667857142857133;4.193414270714286
"2019-12-13 06:15:00";3.568200115142857;2.3414285714285725;4.118128556428572
"2019-12-13 06:30:00";3.613800116857143;2.3767857142857154;4.110599985
"2019-12-13 06:45:00";3.621400117071429;2.420000000000001;4.076721413571428
"2019-12-13 07:00:00";3.6708001180000003;2.482857142857143;4.057899985
"2019-12-13 07:15:00";3.6708001180000003;2.5300000000000002;4.020257128571429
"2019-12-13 07:30:00";3.708800119428571;2.573214285714286;3.963792843142857
"2019-12-13 07:45:00";3.72400012;2.632142857142857;3.880978557428573
"2019-12-13 08:00:00";3.727800120142857;2.6753571428571425;3.8207499860000005
"2019-12-13 08:15:00";3.7620001214285708;2.7264285714285714;3.749228557428572
"2019-12-13 08:30:00";3.7772001219999987;2.75;3.7416999860000004
"2019-12-13 08:45:00";3.7772001219999987;2.7460714285714287;3.7416999860000004
"2019-12-13 09:00:00";3.8114001232857144;2.695;3.771814271714287
"2019-12-13 09:15:00";3.8266001238571428;2.695;3.7943999860000015
"2019-12-13 09:30:00";3.7772001219999987;2.695;3.8245142717142864
"2019-12-13 09:45:00";3.754400121142857;2.695;3.7680499860000007
"2019-12-13 10:00:00";3.72400012;2.695;3.7040571295714293
"2019-12-13 10:15:00";3.689800118714287;2.695;3.6588857012857146
"2019-12-13 10:30:00";3.6708001180000003;2.695;3.594892844142857
"2019-12-13 10:45:00";3.6252001171428576;2.659642857142857;3.5534857012857137
"2019-12-13 11:00:00";3.6176001170000007;2.64;3.5007857012857135
"2019-12-13 11:15:00";3.568200115142857;2.64;3.448085701857142
"2019-12-13 11:30:00";3.5568001147142856;2.64;3.3991499879999987
"2019-12-13 11:45:00";3.5112001130000006;2.64;3.342685702285715
"2019-12-13 12:00:00";3.5112001130000006;2.64;3.316335702285715
"2019-12-13 12:15:00";3.5112001130000006;2.64;3.3200999880000004
