"Time";"PE_Albarqueira";"PE_Aveleira";"PE_Espinheira"
"2019-11-16 19:30:00";76.47142846357143;31.364285606428574;13.335714339999999
"2019-11-16 19:45:00";69.04285703357142;31.82142829928571;13.25714274857143
"2019-11-16 20:00:00";75.39285659642857;28.692857061428576;12.785714285714286
"2019-11-16 20:15:00";66.06428636785714;28.042857169999998;12.978571415000001
"2019-11-16 20:30:00";72.78571482999999;30.207142830000006;12.992857183571429
"2019-11-16 20:45:00";64.8071436207143;28.72857134714286;12.842857224285714
"2019-11-16 21:00:00";70.46428571571428;29.535714014285706;12.892857074999998
"2019-11-16 21:15:00";59.97857120999999;27.88571412285715;12.892857142857142
"2019-11-16 21:30:00";68.59285736071426;26.621428761428568;13.12142849
"2019-11-16 21:45:00";28.385714394285717;25.335714204285715;13.828571455714286
"2019-11-16 22:00:00";35.507142885;23.65714277571428;14.557142870714285
"2019-11-16 22:15:00";27.700000081428573;22.72142846285714;14.671428544285714
"2019-11-16 22:30:00";25.349999972857145;21.400000162857143;14.757142952142859
"2019-11-16 22:45:00";37.62857164571428;21.921428679999998;14.71428557857143
"2019-11-16 23:00:00";65.06428582285714;21.299999918571434;14.864285605714286
"2019-11-16 23:15:00";54.21428544142858;20.700000081428573;14.585714204285713
"2019-11-16 23:30:00";53.25714274857143;17.764285632857142;13.285714285714286
"2019-11-16 23:45:00";62.15714236714286;16.671428340714282;11.95000001357143
"2019-11-17 00:00:00";52.47142928142858;15.80714293857143;11.742857115714285
"2019-11-17 00:15:00";51.84285736142858;14.878571577857144;11.535714149999999
"2019-11-17 00:30:00";43.07857186428572;13.742857047857141;11.514285700714286
"2019-11-17 00:45:00";20.050000325714286;13.692856993571427;11.328571319999998
"2019-11-17 01:00:00";19.400000027142855;13.735714231428572;11.350000108571427
"2019-11-17 01:15:00";19.13571425857143;12.807142870714285;11.20000001357143
"2019-11-17 01:30:00";28.935714040714284;12.099999972857143;10.885714326428571
"2019-11-17 01:45:00";18.18571417714286;12.042857237857143;10.86428574142857
"2019-11-17 02:00:00";18.035714285714285;11.40714284357143;10.621428693571428
"2019-11-17 02:15:00";17.800000325714286;11.349999905;10.235714299285714
"2019-11-17 02:30:00";24.471428734285716;10.799999986357145;9.814285755
"2019-11-17 02:45:00";48.75714302142857;10.414285795714287;9.442857061214285
"2019-11-17 03:00:00";47.94999994571429;10.750000000000002;9.207142829857144
"2019-11-17 03:15:00";47.67857088285715;10.285714217999999;8.899999959285713
"2019-11-17 03:30:00";47.59999983571429;9.928571428500002;8.79999991842857
"2019-11-17 03:45:00";55.31428582357143;10.164285863785716;8.778571401214284
"2019-11-17 04:00:00";47.81428582428571;9.828571523928572;8.749999999928571
"2019-11-17 04:15:00";28.085714340714286;9.72142853057143;8.67857142842857
"2019-11-17 04:30:00";17.24285725142857;9.92142874807143;8.5928573605
"2019-11-17 04:45:00";17.528571401428575;9.764285836642857;8.557142870642858
"2019-11-17 05:00:00";27.049999918571437;9.814285550928572;8.721428598642856
"2019-11-17 05:15:00";17.47857121142857;10.071428571214286;8.685714244857142
"2019-11-17 05:30:00";17.39285727857143;10.064285619214285;8.564285754999998
"2019-11-17 05:45:00";17.564285551428576;10.271428517071428;8.564285755
"2019-11-17 06:00:00";25.11428574214285;10.128571306285712;8.55000005442857
"2019-11-17 06:15:00";35.928571837142854;10.442857061499998;8.550000122428571
"2019-11-17 06:30:00";47.928571701428574;10.25714288414286;8.650000027214285
"2019-11-17 06:45:00";48.11428533214285;10.450000013642855;8.671428612214285
"2019-11-17 07:00:00";54.35714312928571;11.242857115714285;8.757142952428572
"2019-11-17 07:15:00";52.64285686857142;10.992857183500002;8.878571374142856
"2019-11-17 07:30:00";49.014285496428556;11.435714312785716;8.953846051307693
"2019-11-17 07:45:00";52.24285725214286;12.214285646428573;9.092857224571429
"2019-11-17 08:00:00";48.800000055000005;12.507142884285715;9.221428598642857
"2019-11-17 08:15:00";22.678571292857146;14.699999945714284;10.48571443507143
"2019-11-17 08:30:00";32.950000218571425;19.685714109285716;10.4642856465
"2019-11-17 08:45:00";25.978571482857145;23.542857169999998;10.542857170000001
"2019-11-17 09:00:00";35.37142835357143;25.285714421428573;11.442857129285713
"2019-11-17 09:15:00";34.67142854357142;24.442857197142853;13.564285687142855
"2019-11-17 09:30:00";71.77857153785715;27.18571404142857;14.364285741428573
"2019-11-17 09:45:00";67.18571444857142;28.114285877142855;15.235714299285716
"2019-11-17 10:00:00";68.21428626;30.692857062142853;15.285714285714286
"2019-11-17 10:15:00";77.72857121;34.978571755714285;15.835714272142855
"2019-11-17 10:30:00";77.90714263928571;32.835714475;15.45000001357143
"2019-11-17 10:45:00";72.96428571428571;33.51428549642857;15.392857142857144
"2019-11-17 11:00:00";75.77857208214286;33.742856706428576;15.449999945714286
"2019-11-17 11:15:00";77.38571439500001;33.37857151000001;15.635714258571427
"2019-11-17 11:30:00";77.72857121142859;33.22857148214286;15.778571265714287
"2019-11-17 11:45:00";70.47142900571428;30.76428604;15.071428571428571
"2019-11-17 12:00:00";77.32142911714286;32.44999953714286;13.957142829999999
"2019-11-17 12:15:00";74.16428593357143;33.12857137428572;13.949999945714286
"2019-11-17 12:30:00";68.45714242142859;32.92142854428572;14.064285687142856
"2019-11-17 12:45:00";77.37857164642857;31.585713795714287;13.792857102142857
"2019-11-17 13:00:00";68.95000021928571;28.357142993571426;14.078571387857142
"2019-11-17 13:15:00";68.33571515857143;26.985714230714283;13.607142789285716
"2019-11-17 13:30:00";66.36428560642857;25.092856952857144;13.285714217857144
"2019-11-17 13:45:00";67.47142873428571;24.778571401428568;12.678571360714287
"2019-11-17 14:00:00";71.028571265;25.94285733285714;12.764285700714284
"2019-11-17 14:15:00";63.249999727857144;27.13571439428571;12.928571292857143
"2019-11-17 14:30:00";70.55000032714285;24.928571428571427;12.785714353571427
"2019-11-17 14:45:00";59.44285719785713;24.149999891428568;12.964285578571426
"2019-11-17 15:00:00";68.76428631428571;23.60000010857143;12.778571469285714
"2019-11-17 15:15:00";63.24999972642858;23.921428679999998;12.535714421428574
"2019-11-17 15:30:00";63.13571412214286;22.857142857142858;12.500000067857146
"2019-11-17 15:45:00";57.20714323928572;20.83571420428571;12.557142870714285
"2019-11-17 16:00:00";67.02142824500001;20.157143047142856;12.799999918571428
"2019-11-17 16:15:00";58.378571373571425;20.69999994571429;12.664285524285713
"2019-11-17 16:30:00";67.76428576857143;19.57857145571429;13.050000054285714
"2019-11-17 16:45:00";59.14999988999999;20.535714149999997;12.514285768571428
"2019-11-17 17:00:00";70.25;19.335714068571427;12.528571401428573
"2019-11-17 17:15:00";59.235714230714294;20.121428761428568;12.649999959285713
"2019-11-17 17:30:00";57.10000010785715;19.428571428571427;12.671428612142858
"2019-11-17 17:45:00";67.25714247571429;19.785714285714285;12.692857197142857
"2019-11-17 18:00:00";57.61428587714285;19.614285605714286;12.407142775714286
"2019-11-17 18:15:00";67.81428500571428;20.18571431285714;12.785714082142857
"2019-11-17 18:30:00";28.171428408571426;21.078571184285714;12.599999972857143
"2019-11-17 18:45:00";35.35714299357143;19.321428571428577;12.678571428571429
"2019-11-17 19:00:00";27.635714258571426;22.578571591428574;12.721428462857139
"2019-11-17 19:15:00";33.807142665714295;23.242857115714283;12.63571425857143
"2019-11-17 19:30:00";52.52857194571428;21.378571238571432;12.849999972857143
"2019-11-17 19:45:00";59.400000709999986;21.999999728571424;12.435714177142858
"2019-11-17 20:00:00";66.41428565928572;23.95714283;12.642857074999998
"2019-11-17 20:15:00";58.335714612857146;22.871428625714284;12.692857197142857
"2019-11-17 20:30:00";68.79285703357142;22.785714421428573;12.585714272142857
"2019-11-17 20:45:00";58.74999972571428;23.549999918571434;12.764285700714286
"2019-11-17 21:00:00";68.12142835214286;23.249999999999996;12.500000067857144
"2019-11-17 21:15:00";59.01428576928572;23.642857414285718;12.585714272142857
"2019-11-17 21:30:00";70.26428631428571;23.26428536142857;12.721428598571427
"2019-11-17 21:45:00";58.45714269285715;21.957143101428567;13.649999959285717
"2019-11-17 22:00:00";67.18571363214286;21.335714340000003;14.007142816428571
